RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
43950100,43950015,TUN,SOUAYAH Ammar (TUN),N,22,JAOUACHI,,
249722,300061495,CHI,Marcelo BIELSA (ARG),N,18,JARA,,I52'
43950100,43950009,CRO,JOZIC Mirko (CRO),S,17,JARNI,,
97410100,97410010,CZE,BRUCKNER Karel (CZE),N,14,JAROLIM,,
220,1421,TCH,KOLSKY Karel (TCH),S,10,Jaroslav BOROVICKA,,
204,1141,TCH,PETRU Karel (TCH),N,0,Jaroslav BOUCEK,,
204,1141,TCH,PETRU Karel (TCH),N,0,Jaroslav BURGR,,
211,1315,TCH,NEJEDLY Oldrich (TCH),N,19,Jaroslav KOSNAR,,
250,1770,TCH,MARKO Jozef (TCH),N,17,Jaroslav POLLAK,,
293,1012,KUW,PARREIRA Carlos Alberto (BRA),S,9,Jasem SULTAN,,
337,3052,IRL,CHARLTON Jack (ENG),N,21,Jason McATEER,,I68'
293,1012,KUW,PARREIRA Carlos Alberto (BRA),N,22,Jassem BAHMAN,,
206,1150,BRA,PIMENTA Ademar (BRA),N,0,JAU,,
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),N,4,JAVI MART�NEZ,,
308,428,MEX,MILUTINOVIC Bora (YUG),S,13,Javier AGUIRRE,,
211,1315,URU,LOPEZ Juan (URU),S,19,Javier AMBROIS,,
278,2433,MEX,ROCA Jose (MEX),N,16,Javier CARDENAS,,
238,1650,MEX,TRELLEZ Ignacio (MEX),S,10,Javier FRAGOSO,,
250,1780,PER,DIDI (BRA),N,15,Javier GONZALES,,I29'
250,1902,MEX,CARDENAS Raul (MEX),S,14,Javier GUZMAN,,
308,428,MEX,MILUTINOVIC Bora (YUG),N,19,Javier HERNANDEZ,,
1014,8726,CHI,ACOSTA Nelson (URU),S,5,Javier MARGAS,,O63'
293,901,HON,DE LA PAZ Jose (HON),N,8,Javier TOLEDO,,
250,1902,MEX,CARDENAS Raul (MEX),S,19,Javier VALDIVIA,,
238,1650,MEX,TRELLEZ Ignacio (MEX),N,22,Javier VARGAS,,
1014,8734,ARG,PASSARELLA Daniel (ARG),S,22,Javier ZANETTI,,
278,2388,IRN,MOHADJERANI Heshmat (IRN),N,5,Jawad ALLAHWARDI,,
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,10,Jay Jay OKOCHA,,
43950100,43950015,TUN,SOUAYAH Ammar (TUN),S,5,JAZIRI,,Y75'
97410100,97410016,TUN,LEMERRE Roger (FRA),S,5,JAZIRI ,,G23'
206,1146,FRA,BARREAU Gaston (FRA),S,0,Jean BASTIEN,,
204,1108,BEL,GOETINCK Hector (BEL),N,0,Jean BRICHAUT,,
204,1108,BEL,GOETINCK Hector (BEL),S,0,Jean CAPELLE,,
293,878,FRA,HIDALGO Michel (FRA),N,21,Jean CASTANEDA,,
204,1108,BEL,GOETINCK Hector (BEL),S,0,Jean CLAESSENS,,
262,2083,HAI,TASSY Antoine (HAI),S,8,Jean Claude DESIR,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),N,13,Jean Claude PAGAL,,
238,1650,FRA,GUERIN Henri (FRA),N,18,Jean Claude PIUMI,,
201,1090,BEL,GOETINCK Hector (BEL),N,0,Jean DE BIE,,
201,1090,BEL,GOETINCK Hector (BEL),S,0,Jean DE CLERQ,,
238,1650,FRA,GUERIN Henri (FRA),S,12,Jean DJORKAEFF,,
206,1146,BEL,BUTLER Jack (ENG),N,0,Jean FIEVEZ,,
322,57,BEL,THYS Guy (BEL),N,15,Jean Francois DE SART,,
293,878,FRA,HIDALGO Michel (FRA),S,13,Jean Francois LARIOS,,O74'
201,1096,FRA,CAUDRON Raoul (FRA),N,0,Jean LAURENT,,
293,878,FRA,HIDALGO Michel (FRA),S,22,Jean Luc ETTORI,GK,
278,2347,FRA,HIDALGO Michel (FRA),S,10,Jean Marc GUILLOU,,
293,749,BEL,THYS Guy (BEL),S,1,Jean Marie PFAFF,GK,
204,1104,FRA,KIMPTON George (ENG),S,0,Jean NICOLAS,,G18'
293,833,CMR,VINCENT Jean (FRA),S,5,Jean ONANA,,
278,2347,FRA,HIDALGO Michel (FRA),S,21,Jean Paul BERTRAND DEMANES,GK,
206,1146,BEL,BUTLER Jack (ENG),N,0,Jean PETIT,,
278,2347,FRA,HIDALGO Michel (FRA),N,13,Jean PETIT,,
337,3056,CMR,MICHEL Henri (FRA),N,18,Jean Pierre FIALA FIALA,,
293,833,CMR,VINCENT Jean (FRA),N,10,Jean Pierre TOKOTO,,I89'
208,1230,SUI,ANDREOLI Franco (SUI),S,0,Jean TAMINI,,
250,1747,BEL,GOETHALS Raymond (BEL),S,3,Jean THISSEN,,
293,878,FRA,HIDALGO Michel (FRA),N,14,Jean TIGANA,,I74'
211,1240,BEL,LIVINGSTONE Doug (SCO),N,21,Jean VAN STEEN,,
211,1276,FRA,PIBAROT Pierre (FRA),S,22,Jean VINCENT,,
238,1656,SUI,FONI Alfredo (ITA),S,17,Jean-Claude SCHINDELHOLZ,,
262,2083,HAI,TASSY Antoine (HAI),N,19,Jean-Hubert AUSTIN,,
211,1276,FRA,PIBAROT Pierre (FRA),S,12,Jean-Jacques MARCEL,,
308,468,FRA,MICHEL Henri (FRA),N,11,Jean-Marc FERRERI,,
250,1747,BEL,GOETHALS Raymond (BEL),N,12,Jean-Marie TRAPPENIERS,,
308,468,FRA,MICHEL Henri (FRA),S,17,Jean-Pierre PAPIN,,G79'
249722,300111116,AUS,VERBEEK Pim (NED),N,15,JEDINAK,,I74'
1014,8738,USA,SAMPSON Steve (USA),N,12,Jeff AGOOS,,
250,1812,ENG,RAMSEY Alf (ENG),N,22,Jeff ASTLE,,
211,1240,BEL,LIVINGSTONE Doug (SCO),N,18,Jeff VAN DER LINDEN,,
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,1,JEFFERSON,GK,
250,1881,ISR,SHEFFER Emmanuel (ISR),S,9,Jehoshua FAIGENBAUM,,
43950100,43950015,TUN,SOUAYAH Ammar (TUN),N,9,JELASSI,,
255931,300186456,CRO,KOVAC Niko (CRO),S,9,JELAVI?,,O78'
97410100,97410002,POL,JANAS Pawel (POL),N,21,JELEN,,I67'
97410100,97410016,TUN,LEMERRE Roger (FRA),S,18,JEMMALI,,
97410100,97410003,ENG,Sven-G�ran ERIKSSON (SWE),N,17,JENAS,,
249722,300061483,SVK,WEISS Vladimir (SVK),S,18,JENDRISEK,,
211,1294,HUN,SEBES Gusztav (HUN),S,2,Jeno BUZANSZKY,,
204,1119,HUN,NADAS Odon (HUN),S,0,Jeno VINCZE,,G53'
308,517,DEN,PIONTEK Sepp (GER),S,12,Jens BERTELSEN,,
1014,8738,GER,VOGTS Berti (GER),S,13,Jens JEREMIES,,Y30'
1014,8738,GER,VOGTS Berti (GER),N,22,Jens LEHMANN,GK,
249722,300061478,DEN,OLSEN Morten (DEN),N,7,JENSEN,,
322,57,KOR,LEE Hoe Taik (KOR),N,19,JEONG Gi Dong,,
43950100,43950004,GER,VOELLER Rudi (GER),N,16,JEREMIES,,IH45'
1014,8730,RSA,TROUSSIER Philippe (FRA),N,14,Jerry SIKHOSANA,,
262,1952,POL,GORSKI Kazimierz (POL),S,6,Jerzy GORGON,,
1014,8729,DEN,JOHANSSON Bo (SWE),S,4,Jes HOGH,,
337,3056,SWE,SVENSSON Tommy (SWE),S,21,Jesper BLOMQVIST,,O61'
308,517,DEN,PIONTEK Sepp (GER),S,8,Jesper OLSEN,,O80'
1014,8732,MEX,LAPUENTE Manuel (MEX),N,21,Jesus ARELLANO,,IH46'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jesus BERMUDEZ,GK,
201,1096,MEX,LUQUE Juan (MEX),N,0,Jesus CASTRO,,
220,1415,MEX,LOPEZ Antonio (ESP),S,2,Jesus DEL MURO,,
238,1578,ESP,VILLALONGA Jose (ESP),N,6,Jesus GLARIA,,
250,1780,PER,DIDI (BRA),N,21,Jesus GOYZUETA,,
278,2433,MEX,ROCA Jose (MEX),S,12,Jesus MARTINEZ,,
293,901,ESP,SANTAMARIA Jose (URU),S,9,Jesus SATRUSTEGUI,,
293,901,ESP,SANTAMARIA Jose (URU),S,10,Jesus ZAMORA,,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),S,1,JEVRIC,GK,
97410100,97410014,KOR,Dick ADVOCAAT (NED),N,15,JIHOON,,
250,1839,MAR,VIDINIC Blagoje (YUG),N,13,Jilali FADILI,,
308,517,SCO,FERGUSON Alex (SCO),N,10,Jim BETT,,
201,1090,USA,MILLAR Bob (USA),S,0,Jim BROWN,,
293,1044,NIR,BINGHAM Billy (NIR),N,20,Jim CLEARY,,
201,1090,USA,MILLAR Bob (USA),N,0,Jim GENTLE,,
293,1051,SCO,STEIN Jock (SCO),N,22,Jim LEIGHTON,,
293,1044,NIR,BINGHAM Billy (NIR),N,17,Jim PLATT,,
262,2176,SCO,ORMOND Willie (SCO),N,13,Jim STEWART,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),N,0,Jim TAYLOR,,
231,1490,ENG,WINTERBOTTOM Walter (ENG),S,2,Jimmy ARMFIELD,,
322,355,USA,GANSLER Bob (USA),N,4,Jimmy BANKS,,
211,1236,SCO,BATTIE Andy (SCO),N,19,Jimmy BINNING,,
278,2451,SCO,MacLEOD Alistair (SCO),N,12,Jimmy BLYTH,,
211,1236,SCO,BATTIE Andy (SCO),S,6,Jimmy DAVIDSON,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,Jimmy DICKINSON,,
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy DOUGLAS,GK,
1014,8733,NED,HIDDINK Guus (NED),S,21,Jimmy Floyd HASSELBAINK,,O65'
201,1090,USA,MILLAR Bob (USA),S,0,Jimmy GALLAGHER,,
231,1490,ENG,WINTERBOTTOM Walter (ENG),S,8,Jimmy GREAVES,,
262,2176,SCO,ORMOND Willie (SCO),N,7,Jimmy JOHNSTONE,,
262,1955,AUS,RASIC Rale (YUG),S,8,Jimmy MACKAY,,
220,1421,NIR,DOHERTY Peter (NIR),S,10,Jimmy McILROY,,
262,1955,AUS,RASIC Rale (YUG),N,21,Jimmy MILISAVLJEVIC,GK,
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,Jimmy MULLEN,,
220,1434,SCO,WALKER Dawson (SCO),S,16,Jimmy MURRAY,,G49'
293,1044,NIR,BINGHAM Billy (NIR),S,2,Jimmy NICHOLL,,
262,1955,AUS,RASIC Rale (YUG),S,7,Jimmy ROONEY,,
293,901,HON,DE LA PAZ Jose (HON),N,22,Jimmy STEWARD,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),S,4,JINCHEUL,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),S,6,JINKYU,,O46'
97410100,97410010,CZE,BRUCKNER Karel (CZE),N,13,JIRANEK,,
220,1421,TCH,KOLSKY Karel (TCH),S,3,Jiri CADEK,,
220,1421,TCH,KOLSKY Karel (TCH),N,14,Jiri FEUREISL,,
211,1315,TCH,NEJEDLY Oldrich (TCH),S,13,Jiri HLEDIK,,
322,355,TCH,VENGLOS Jozef (SVK),N,13,Jiri NEMEC,,
211,1315,TCH,NEJEDLY Oldrich (TCH),S,11,Jiri PESEK,,
204,1141,TCH,PETRU Karel (TCH),S,0,Jiri SOBOTKA,,
231,1498,TCH,VYTLACIL Rudolf (TCH),N,12,Jiri TICHY,,
211,1315,TCH,NEJEDLY Oldrich (TCH),S,5,Jiri TRNKA,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),S,7,JISUNG,,
211,1240,BEL,LIVINGSTONE Doug (SCO),N,19,Jo BACKAERT,,
337,3056,SWE,SVENSSON Tommy (SWE),S,4,Joachim BJORKLUND,,
262,1955,GDR,BUSCHNER Georg (GER),N,5,Joachim FRITSCHE,,
262,1955,GDR,BUSCHNER Georg (GER),S,11,Joachim STREICH,,G72'
322,75,SWE,NORDIN Olle (SWE),S,14,Joakim NILSSON,,Y83'
231,1498,ESP,HERRERA Helenio (ARG),S,20,Joan SEGARRA,C,
308,538,POR,JOSE TORRES (POR),N,2,JOAO PINTO,,
43950100,43950008,ESP,CAMACHO Jose Antonio (ESP),N,22,JOAQUIN,,
293,901,ESP,SANTAMARIA Jose (URU),S,8,Joaquin ALONSO,,OH46'
206,1156,CUB,TAPIA Jose (CUB),S,0,Joaquin ARIAS,,
337,3055,MEX,BARON Miguel Mejia (MEX),S,14,Joaquin DEL OLMO,,
231,1498,ESP,HERRERA Helenio (ARG),N,12,Joaquin PEIRO,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,6,Joaquin VENTURA,,O79'
43950100,43950002,CMR,SCHAEFER Winni (GER),N,21,JOB,,
293,878,ENG,GREENWOOD Ron (ENG),N,13,Joe CORRIGAN,,
208,1208,USA,JEFFREY Bill (SCO),S,0,Joe GAETJENS,,
278,2451,SCO,MacLEOD Alistair (SCO),N,21,Joe HARPER,,
262,2176,SCO,ORMOND Willie (SCO),S,9,Joe JORDAN,,G34'
208,1208,USA,JEFFREY Bill (SCO),S,0,Joe MACA,,
204,1135,USA,GOULD David (USA),N,0,Joe MARTINELLI,,
337,3051,USA,MILUTINOVIC Bora (YUG),N,15,Joe Max MOORE,,
201,1093,BRA,DE CARVALHO Pindaro (BRA),S,0,JOEL,GK,
308,468,FRA,MICHEL Henri (FRA),S,1,Joel BATS,GK,
250,1770,BRA,ZAGALLO Mario (BRA),N,17,JOEL CAMARGO,,
1014,8738,GER,VOGTS Berti (GER),S,3,Joerg HEINRICH,,Y84'
278,2388,NED,HAPPEL Ernst (AUT),N,14,Johan BOSKAMP,,
262,2098,NED,MICHELS Rinus (NED),S,14,Johan CRUYFF,C,
262,2098,NED,MICHELS Rinus (NED),S,13,Johan NEESKENS,,
250,1881,ISR,SHEFFER Emmanuel (ISR),N,16,Johanan VALLACH,,I57'
204,1104,AUT,MEISL Hugo (AUT),N,0,Johann HORVATH,,
293,764,AUT,SCHMIDT Georg (AUT),N,17,Johann PREGESBAUER,,
211,1236,AUT,NAUSCH Walter (AUT),N,18,Johann RIEGLER,,
204,1104,AUT,MEISL Hugo (AUT),N,0,Johann WALZHOFER,,
250,1747,BEL,GOETHALS Raymond (BEL),S,9,Johannes DEVRINDT,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,9,JOHANNSSON,,I23'
211,1236,SCO,BATTIE Andy (SCO),S,3,John AIRD,,
322,161,IRL,CHARLTON Jack (ENG),S,9,John ALDRIDGE,,O64'
211,1236,SCO,BATTIE Andy (SCO),N,14,John ANDERSON,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,John ASTON,,
308,538,ENG,ROBSON Bobby (ENG),N,19,John BARNES,,
262,2176,SCO,ORMOND Willie (SCO),S,6,John BLACKLEY,,
337,3058,NED,Dick ADVOCAAT (NED),N,12,John BOSMAN,,
322,161,IRL,CHARLTON Jack (ENG),N,20,John BYRNE,,
220,1407,WAL,MURPHY James (WAL),S,9,John CHARLES,,G27'
322,127,SCO,ROXBURGH Andy (SCO),N,18,John COLLINS,,
231,1490,ENG,WINTERBOTTOM Walter (ENG),N,7,John CONNELLY,,
220,1434,SCO,WALKER Dawson (SCO),N,18,John COYLE,,
337,3058,NED,Dick ADVOCAAT (NED),N,21,John DE WOLF,,
322,355,USA,GANSLER Bob (USA),N,3,John DOYLE,,
220,1407,WAL,MURPHY James (WAL),N,20,John ELSWORTHY,,
308,517,DEN,PIONTEK Sepp (GER),N,19,John ERIKSEN,,
322,355,USA,GANSLER Bob (USA),S,6,John HARKES,,
211,1240,ENG,WINTERBOTTOM Walter (ENG),N,21,John HAYNES,,
220,1434,SCO,WALKER Dawson (SCO),S,5,John HEWIE,,
293,1051,NZL,ADSHEAD John (NZL),S,15,John HILL,,
293,1044,NIR,BINGHAM Billy (NIR),N,18,John JAMESON,,
211,1236,SCO,BATTIE Andy (SCO),S,8,John MACKENZIE,,
293,1044,NIR,BINGHAM Billy (NIR),S,12,John McCLELLAND,,
1014,8730,RSA,TROUSSIER Philippe (FRA),S,10,John MOSHOEU,,
293,1044,NIR,BINGHAM Billy (NIR),N,6,John O NEILL,,
278,2451,SCO,MacLEOD Alistair (SCO),N,19,John ROBERTSON,,
322,161,IRL,CHARLTON Jack (ENG),N,16,John SHERIDAN,,
308,517,DEN,PIONTEK Sepp (GER),N,2,John SIVEBAEK,,I74'
208,1208,USA,JEFFREY Bill (SCO),S,0,John SOUZA,,
322,355,USA,GANSLER Bob (USA),S,14,John STOLLMEYER,,O64'
206,1146,BEL,BUTLER Jack (ENG),S,0,John VAN ALPHEN,,
322,151,NED,BEENHAKKER Leo (NED),N,19,John VAN LOEN,,
293,1051,SCO,STEIN Jock (SCO),S,10,John WARK,,G29' G32'
262,1955,AUS,RASIC Rale (YUG),S,9,John WARREN,,
262,1955,AUS,RASIC Rale (YUG),N,18,John WATKISS,,
322,75,SWE,NORDIN Olle (SWE),N,18,Johnny EKSTROM,,
262,2098,NED,MICHELS Rinus (NED),S,16,Johnny REP,,G7' G86'
238,1650,FRA,GUERIN Henri (FRA),N,22,Johnny SCHUTH,,
322,151,NED,BEENHAKKER Leo (NED),N,14,Johnny VAN T SCHIP,,
249722,300061466,ENG,CAPELLO Fabio (ITA),S,2,JOHNSON,,
255931,300186512,USA,KLINSMANN Juergen (GER),S,23,JOHNSON,,
97410100,97410010,USA,ARENA Bruce (USA),N,9,JOHNSON ,,I46'
249722,300061465,SVN,KEK Matjaz (SVN),S,13,JOKI?,,
249722,300061460,ARG,MARADONA Diego (ARG),S,17,JONAS,,Y41'
322,75,SWE,NORDIN Olle (SWE),S,16,Jonas THERN,C,
249722,300061471,GHA,RAJEVAC Milovan (SRB),N,8,JONATHAN,,
1014,4000,SCO,BROWN Craig (SCO),N,21,Jonathan GOULD,,
255931,300186513,ENG,HODGSON Roy (ENG),N,16,JONES,,
97410100,97410004,TRI,BEENHAKKER Leo (NED),N,15,JONES,,
337,3051,USA,MILUTINOVIC Bora (YUG),N,13,JONES,,I81'
337,3058,NED,Dick ADVOCAAT (NED),S,8,JONK,,G50'
43950100,43950005,SWE,SODERBERG Tommy (SWE),N,18,JONSON,,
322,151,NED,BEENHAKKER Leo (NED),N,16,Joop HIELE,,
204,1133,NED,GLENDENNING Bob (ENG),S,0,Joop VAN NELLEN,,
97410100,97410002,POL,JANAS Pawel (POL),S,2,JOP,,
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,18,JORDI ALBA,,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge ARGOTE,,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jorge BALDERRAMA,,
308,585,URU,BORRAS Omar (URU),S,8,Jorge BARRIOS,C,O56'
308,628,PAR,RE Cayetano (PAR),N,12,Jorge BATTAGLIA,,
337,3059,ARG,BASILE Alfio (ARG),N,15,Jorge BORELLI,,
308,395,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,,
1014,8732,MEX,LAPUENTE Manuel (MEX),S,1,Jorge CAMPOS,GK,
262,1952,ARG,CAP Vladislao (ARG),N,7,Jorge CARRASCOSA,,
308,585,URU,BORRAS Omar (URU),S,9,Jorge DA SILVA,,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge GONGORA,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,11,Jorge GONZALEZ,,
308,628,PAR,RE Cayetano (PAR),N,16,Jorge GUASCH,,I88'
238,1636,URU,VIERA Ondino (URU),S,3,Jorge MANICERA,,
308,538,POR,JOSE TORRES (POR),N,12,JORGE MARTINS,,
278,2253,BRA,COUTINHO Claudio (BRA),N,19,JORGE MENDONCA,,
308,628,PAR,RE Cayetano (PAR),S,6,Jorge NUNEZ,,
293,833,PER,TIM (BRA),S,16,Jorge OLAECHEA,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,15,Jorge OLGUIN,,
337,3050,ESP,CLEMENTE Javier (ESP),N,3,Jorge OTERO,,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge PARDON,,
208,1192,CHI,BUCCIARDI Arturo (CHI),S,0,Jorge ROBLEDO,,
337,3055,MEX,BARON Miguel Mejia (MEX),N,20,Jorge RODRIGUEZ,,
220,1386,PAR,GONZALEZ Aurelio (PAR),S,9,Jorge ROMERO,,G50'
211,1249,MEX,LOPEZ Antonio (ESP),S,3,Jorge ROMO,,
201,1098,PER,BRU Francisco (ESP),N,0,Jorge SARMIENTO,,
262,2003,CHI,ALAMOS Luis (CHI),N,18,Jorge SOCIAS,,
238,1578,ARG,LORENZO Juan Carlos (ARG),S,15,Jorge SOLARI,,
231,1473,CHI,RIERA Fernando (CHI),S,8,Jorge TORO,,
293,749,ARG,MENOTTI Cesar Luis (ARG),N,20,Jorge VALDANO,,I63'
262,1995,SWE,ERICSON Georg (SWE),N,18,Jorgen AUGUSTSSON,,
206,1179,NOR,HALVORSEN Asbjorn (NOR),N,0,Jorgen JUVE,,
43950100,43950003,DEN,OLSEN Morten (DEN),N,10,JORGENSEN,,I70'
322,75,BRA,LAZARONI Sebastiao (BRA),S,2,JORGINHO,,
204,1108,BEL,GOETINCK Hector (BEL),N,0,Jos VAN INGELGEM,,
293,901,ESP,SANTAMARIA Jose (URU),S,6,Jose ALEXANKO,,
220,1326,BRA,FEOLA Vicente (BRA),S,18,Jose ALTAFINI,,G38' G89'
231,1507,ITA,MAZZA Paolo (ITA),S,9,Jose ALTAFINI,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose ANDRADE,,
308,538,POR,JOSE TORRES (POR),N,16,JOSE ANTONIO,,I82'
293,901,ESP,SANTAMARIA Jose (URU),S,2,Jose Antonio CAMACHO,,
231,1498,ESP,HERRERA Helenio (ARG),N,1,Jose ARAQUISTAIN,,
238,1675,POR,GLORIA Otto (BRA),S,12,JOSE AUGUSTO,,G2' G67'
322,26,ARG,BILARDO Carlos (ARG),S,4,Jose BASUALDO,,
308,585,URU,BORRAS Omar (URU),S,6,Jose BATISTA,,
208,1187,MEX,VIAL Octavio (MEX),N,0,Jose BORBOLLA,,
308,395,ARG,BILARDO Carlos (ARG),S,5,Jose BROWN,,
293,901,HON,DE LA PAZ Jose (HON),S,4,Jose BULNES,,
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Jose BUSTAMANTE,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Jose BUSTAMANTE-NAVA,C,
337,3050,ESP,CLEMENTE Javier (ESP),N,4,Jose CAMARASA,,
238,1675,POR,GLORIA Otto (BRA),N,21,JOSE CARLOS,,
1014,8734,ARG,PASSARELLA Daniel (ARG),N,3,Jose CHAMOT,,I72'
322,127,CRC,MILUTINOVIC Bora (YUG),S,6,Jose CHAVES,,
293,901,HON,DE LA PAZ Jose (HON),N,17,Jose CRUZ,,
308,395,ARG,BILARDO Carlos (ARG),N,9,Jose CUCIUFFO,,
250,1780,PER,DIDI (BRA),N,18,Jose DEL CASTILLO,,
201,1085,ARG,OLAZAR Francisco (ARG),S,0,Jose DELLA TORRE,,
250,1780,PER,DIDI (BRA),N,14,Jose FERNANDEZ,,
293,901,HON,DE LA PAZ Jose (HON),S,10,Jose FIGUEROA,,
201,1098,PER,BRU Francisco (ESP),N,0,Jose FLORES,,
262,2098,URU,PORTA Roberto (URU),N,21,Jose GOMEZ,,
293,833,PER,TIM (BRA),N,12,Jose GONZALES GANOZA,,
322,180,URU,TABAREZ Oscar (URU),S,4,Jose HERRERA,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,10,Jose HUEZO,C,
238,1578,ESP,VILLALONGA Jose (ESP),S,1,Jose IRIBAR,GK,
322,127,CRC,MILUTINOVIC Bora (YUG),N,16,Jose JAIKEL,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,3,Jose JOVEL,,
208,1208,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Jose JUNCOSA,,
211,1249,MEX,LOPEZ Antonio (ESP),S,9,Jose LAMADRID,,
201,1097,PAR,DURAND LAGUNA Jose (ARG),S,0,Jose Leon MIRACCA,,
337,3050,ESP,CLEMENTE Javier (ESP),N,15,Jose Luis CAMINERO,,IH46' Y71'
238,1650,MEX,TRELLEZ Ignacio (MEX),N,13,Jose Luis GONZALEZ,,
206,1156,CUB,TAPIA Jose (CUB),S,0,Jose MAGRINA,,G69'
322,180,ESP,SUAREZ Luis (ESP),N,16,Jose Maria BAKERO,,
238,1578,ESP,VILLALONGA Jose (ESP),N,19,Jose Maria FUSTE,,
201,1098,PER,BRU Francisco (ESP),S,0,Jose Maria LAVALLE,,
204,1111,ESP,GARCIA Amadeo (ESP),S,0,Jose MUGUERZA,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),N,20,Jose MUNGUIA,,
208,1187,MEX,VIAL Octavio (MEX),N,0,Jose NARANJO,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Jose NASAZZI,C,
208,1187,MEX,VIAL Octavio (MEX),N,0,Jose NAVARRO,,
278,2451,PER,CALDERON Marcos (PER),N,14,Jose NAVARRO,,
293,901,HON,DE LA PAZ Jose (HON),N,1,Jose NAZAR,,
204,1102,ARG,PASCUCCI Felipe (ITA),S,0,Jose NEHIN,,
201,1092,BOL,SAUCEDO Ulises (BOL),N,0,Jose NOYA,,
322,180,ESP,SUAREZ Luis (ESP),N,22,Jose OCHOTORENA,,
208,1208,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Jose PANIZO,,
220,1386,PAR,GONZALEZ Aurelio (PAR),S,8,Jose PARODI,,
208,1208,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Jose PARRA,,
238,1578,ARG,LORENZO Juan Carlos (ARG),N,11,Jose PASTORIZA,,
337,3053,COL,MATURANA Francisco (COL),N,22,Jose PAZO,GK,
322,180,URU,TABAREZ Oscar (URU),S,5,Jose PERDOMO,,Y10'
238,1675,POR,GLORIA Otto (BRA),N,3,JOSE PEREIRA,,
322,119,COL,MATURANA Francisco (COL),N,6,Jose PEREZ,,
322,180,URU,TABAREZ Oscar (URU),N,14,Jose PINTOS,,
250,1747,SLV,CARRASCO Hernan (CHI),S,6,Jose QUINTANILLA,,
220,1323,ARG,STABILE Guillermo (ARG),N,17,Jose RAMOS DELGADO,,
220,1386,PAR,GONZALEZ Aurelio (PAR),N,20,Jose Raul AVEIRO,,
278,2433,MEX,ROCA Jose (MEX),S,1,Jose REYES,GK,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,13,Jose RIVAS,,
208,1187,MEX,VIAL Octavio (MEX),S,0,Jose ROCA,,
206,1156,CUB,TAPIA Jose (CUB),S,0,Jose RODRIGUEZ,,
293,896,SLV,RODRIGUEZ Mauricio (SLV),S,8,Jose RUGAMAS,,O26'
201,1096,MEX,LUQUE Juan (MEX),S,0,Jose RUIZ,,
337,3055,MEX,BARON Miguel Mejia (MEX),N,18,Jose SALGADO,,
293,901,ESP,SANTAMARIA Jose (URU),N,16,Jose SANCHEZ,,IH46'
220,1323,ARG,STABILE Guillermo (ARG),N,21,Jose SANFILIPPO,,
231,1498,ESP,HERRERA Helenio (ARG),S,19,Jose SANTAMARIA,,
211,1315,URU,LOPEZ Juan (URU),S,2,Jose SANTAMARIA,,
231,1479,URU,CORAZZO Juan Carlos (URU),S,9,Jose SASIA,,G75'
322,26,ARG,BILARDO Carlos (ARG),N,18,Jose SERRIZUELA,,
1014,8726,CHI,ACOSTA Nelson (URU),N,10,Jose SIERRA,,I81'
238,1675,POR,GLORIA Otto (BRA),S,18,JOSE TORRES,,G90'
238,1636,URU,VIERA Ondino (URU),N,8,Jose URRUZMENDI,,
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,21,Jose VALENCIA,,O75'
293,749,ARG,MENOTTI Cesar Luis (ARG),N,22,Jose VAN TUYNE,,
